VEHICLE_POWER,CARRY_CAPACITY,CUBIC_CAPACITY,VEHICLE_COLOUR_2
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,200.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,16000.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3800.0,ZZ
,1010.0,,ZZ
,,,ZZ
,570.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,250.0,ZZ
,5740.0,,ZZ
,,,ZZ
,,883.0,ZZ
,,450.0,ZZ
,,2000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1775.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,249.0,BLK
,,,ZZ
,,3800.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1018.0,,ZZ
,,,ZZ
,,,ZZ
,1000.0,,ZZ
,,1731.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1000.0,ZZ
,,1400.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1354.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1122.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1800.0,ZZ
,,675.0,ZZ
,,,ZZ
,,675.0,ZZ
,,,ZZ
,,400.0,ZZ
,1065.0,,ZZ
,839.0,,ZZ
,,2400.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3800.0,ZZ
,1230.0,,ZZ
,,,ZZ
,,4200.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,955.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,249.0,SIL
,,3000.0,ZZ
,,,ZZ
,,,ZZ
,775.0,,ZZ
,1371.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3000.0,ZZ
,920.0,4000.0,BLU
,,,ZZ
,,,ZZ
,,,ZZ
,,2500.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,125.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1690.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1800.0,ZZ
,,100.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1340.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,SIL
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,4000.0,ZZ
,,,ZZ
,,,ZZ
,,4000.0,ZZ
,,,ZZ
,,,ZZ
,1062.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1190.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,125.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,875.0,,ZZ
,,,ZZ
,,,ZZ
,,1400.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,14000.0,,RED
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,852.0,,ZZ
,,,ZZ
,,,ZZ
,,,SIL
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,4000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,965.0,,ZZ
,,500.0,ZZ
,,,ZZ
,,,ZZ
,1077.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,525.0,,ZZ
,,,ZZ
,,,ZZ
,1062.0,,ZZ
,,,ZZ
,1025.0,,GRY
,,,ZZ
,,,ZZ
,5220.0,,ZZ
,530.0,,ZZ
,,,ZZ
,,1800.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,249.0,ZZ
,,,ZZ
,,1600.0,ZZ
,,,ZZ
,,,ZZ
,,2000.0,ZZ
,,,ZZ
,,1000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,4025.0,,ZZ
,775.0,,ZZ
,,,ZZ
,971.0,,ZZ
,1470.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1098.0,,ZZ
,,,ZZ
,,,ZZ
,,2500.0,ZZ
,,,ZZ
,134.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,649.0,ZZ
,,1500.0,ZZ
,657.0,,ZZ
,,,ZZ
,,3600.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1868.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,400.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1110.0,,ZZ
,,,ZZ
,565.0,,ZZ
,1165.0,,ZZ
,,,ZZ
,,,ZZ
,,3700.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3600.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1000.0,ZZ
,,,ZZ
,1265.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1700.0,ZZ
,,600.0,ZZ
,,,ZZ
,,2500.0,ZZ
,,,ZZ
,,,ZZ
,5060.0,,ZZ
,,,ZZ
,650.0,,ZZ
,1356.0,,ZZ
,6920.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1400.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1280.0,,ZZ
,,,ZZ
,,,ZZ
,,110.0,ZZ
,,,ZZ
,,,ZZ
,1190.0,,ZZ
,,,ZZ
,,,ZZ
,1255.0,,ZZ
,,,GLD
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1025.0,,ZZ
,1388.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,649.0,ZZ
,705.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,300.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1450.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3600.0,ZZ
,,,ZZ
,,,ZZ
,835.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,940.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,100.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1100.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,800.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,8100.0,,ZZ
,,400.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,8160.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,5700.0,ZZ
,890.0,,ZZ
,110.0,3000.0,ZZ
,,1600.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3800.0,ZZ
,7400.0,,ZZ
,,,ZZ
,915.0,,ZZ
,,,ZZ
,,,ZZ
,300.0,,ZZ
,1035.0,,ZZ
,,1600.0,SIL
,,,ZZ
,,,ZZ
,,,ZZ
,8740.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,125.0,ZZ
,,,WHI
,,,ZZ
,,250.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,600.0,BLU
,,,ZZ
,,,ZZ
,,,ZZ
,455.0,,ZZ
,,1300.0,ZZ
,,,ZZ
,,250.0,ZZ
,,4000.0,ZZ
,,,ZZ
,,,ZZ
,100.0,,ZZ
,,3900.0,ZZ
,,,ZZ
,,200.0,ZZ
,,650.0,ZZ
,,3000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1015.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1135.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,5000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,970.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,692.0,,ZZ
,1295.0,,ZZ
,,,ZZ
,,2500.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3600.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1015.0,,ZZ
,,3800.0,ZZ
,,4000.0,ZZ
,835.0,,ZZ
,,3800.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1600.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2400.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3600.0,ZZ
,,,ZZ
,,250.0,RED
,,,ZZ
,,,ZZ
,1000.0,,ZZ
,,,ZZ
,,,ZZ
,,300.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,860.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3600.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,8240.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1080.0,,ZZ
,,,ZZ
,,1198.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,163.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,535.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,371.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,BLU
,,2000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,6490.0,6500.0,ZZ
,21043.0,,ZZ
,,,ZZ
,,,ZZ
,,390.0,ZZ
,,,ZZ
,1070.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1690.0,ZZ
,,2900.0,ZZ
,,373.0,BLK
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1640.0,SIL
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,768.0,,ZZ
,,1000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2000.0,ZZ
,,,ZZ
,990.0,,ZZ
,,,ZZ
,795.0,,ZZ
,,,ZZ
,490.0,,WHI
,,,WHI
,,,ZZ
,985.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3600.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,580.0,,ZZ
,525.0,,ZZ
,6013.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,BLK
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1450.0,ZZ
,,,ZZ
,912.0,,ZZ
,1101.0,,ZZ
,,450.0,WHI
,,,ZZ
,,2400.0,ZZ
,,,ZZ
,,2000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1380.0,,ZZ
,,,ZZ
,,,ZZ
,1065.0,,ZZ
,,,ZZ
,,,ZZ
,,2500.0,ZZ
,,,ZZ
,,,ZZ
,,3000.0,ZZ
,,,ZZ
,,,ZZ
,,1800.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,150.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,WHI
,,,ZZ
,,,ZZ
,1110.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1000.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1400.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,725.0,,ZZ
,,,ZZ
,1232.0,,ZZ
,,,ZZ
,,,ZZ
,975.0,,ZZ
,,,ZZ
,,,ZZ
,,4000.0,ZZ
,,,ZZ
,1016.0,,ZZ
,,,ZZ
,,,ZZ
,,2300.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,649.0,ZZ
,,1980.0,ZZ
,,1500.0,ZZ
,11800.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2200.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2400.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,200.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,570.0,,ZZ
,,,ZZ
,,373.0,WHI
,,,ZZ
,,,ZZ
,,125.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,810.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,300.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1540.0,ZZ
,5840.0,,ZZ
,,,ZZ
,,,ZZ
,,4000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,SIL
,,,ZZ
,1060.0,,ZZ
,,,ZZ
,,1000.0,ZZ
,,,ZZ
,,,ZZ
,,250.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,997.0,,ZZ
,,,ZZ
,,,ZZ
,,150.0,ZZ
,707.0,,ZZ
,,,ZZ
,1035.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,SIL
,1050.0,4200.0,ZZ
,880.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,770.0,,ZZ
,,2500.0,ZZ
,,1584.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2900.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,5200.0,,ZZ
,,200.0,ZZ
,,,ZZ
,300.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,749.0,ZZ
,,600.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1365.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1700.0,ZZ
,,,ZZ
,,999.0,ZZ
,,,ZZ
,,500.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,482.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,223.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1085.0,,ZZ
,,,ZZ
,1145.0,,ZZ
,,,ZZ
,,125.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1050.0,,ZZ
,,2500.0,ZZ
,910.0,,ZZ
,,,ZZ
,,,ZZ
,560.0,,ZZ
,,,ZZ
,1172.0,,ZZ
,,2500.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,GLD
,,,ZZ
,,,ZZ
,,,ZZ
,1580.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1800.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2800.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1600.0,ZZ
,,,ZZ
,685.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,960.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,6000.0,,ZZ
,,1400.0,ZZ
,,,ZZ
,,,ZZ
,,2000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2200.0,ZZ
,,,ZZ
,,2500.0,ZZ
,,,ZZ
,1128.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,655.0,ZZ
,17620.0,,OGE
,,,ZZ
,,,ZZ
,460.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,400.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3800.0,ZZ
,,,ZZ
,,675.0,ZZ
,,1450.0,ZZ
,,250.0,ZZ
,365.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3500.0,ZZ
,,,ZZ
,,449.0,RED
,,,ZZ
,,2400.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,730.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2200.0,ZZ
,,3600.0,ZZ
,,400.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,125.0,BLK
,,4000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2400.0,ZZ
,1130.0,2800.0,ZZ
,,3000.0,ZZ
,,1200.0,GLD
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,SIL
,,1800.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1375.0,,ZZ
,,1800.0,ZZ
,,,ZZ
,300.0,,ZZ
,,,ZZ
,,124.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,4000.0,ZZ
,,1130.0,ZZ
,,,ZZ
,,,ZZ
,1800.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,5400.0,ZZ
,,,ZZ
,,,ZZ
,980.0,,ZZ
,,,ZZ
,,,ZZ
,,1500.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,250.0,RED
,,,ZZ
,,,ZZ
,,,ZZ
,,350.0,ZZ
,,,ZZ
,400.0,,ZZ
,773.0,,ZZ
,,,ZZ
,,1050.0,ZZ
,,,ZZ
,,,ZZ
,,1000.0,ZZ
,12000.0,,ZZ
,,,ZZ
,,,ZZ
,,150.0,ZZ
,,,ZZ
,,450.0,ZZ
,,650.0,ZZ
,,,ZZ
,635.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2600.0,ZZ
,1114.0,,ZZ
,,,ZZ
,12040.0,,ZZ
,,647.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,679.0,,ZZ
,1404.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,545.0,,RED
,,,ZZ
,,498.0,ZZ
,,,ZZ
,,,ZZ
,,,GRN
,1400.0,,ZZ
,,4000.0,ZZ
,,,ZZ
,790.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,4560.0,,ZZ
,1260.0,,ZZ
,,,ZZ
,,4000.0,ZZ
,690.0,,ZZ
,,,ZZ
,,,ZZ
,482.0,,ZZ
,,,ZZ
,,,ZZ
,1003.0,2800.0,ZZ
,,1690.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,4000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,SIL
,,,BLK
,,1000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,929.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,510.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,8280.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,400.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,13220.0,,ZZ
,,,ZZ
,,,ZZ
,783.0,,ZZ
,,,ZZ
,,,ZZ
,,125.0,ZZ
,,,ZZ
,6280.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3100.0,ZZ
,,3800.0,ZZ
,,1800.0,ZZ
,,,ZZ
,,150.0,ZZ
,,,ZZ
,542.0,,ZZ
,,,ZZ
,,,ZZ
,,655.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,125.0,ZZ
,,,ZZ
,665.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2200.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,570.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1011.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,155.0,ZZ
,,,ZZ
,,,ZZ
,1025.0,,ZZ
,,,ZZ
,,,ZZ
,,5700.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,855.0,,ZZ
,520.0,5100.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,250.0,ZZ
,,,ZZ
,1148.0,,ZZ
,,,ZZ
,,,ZZ
,,1900.0,ZZ
,945.0,,ZZ
,510.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3300.0,ZZ
,,883.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,940.0,,ZZ
,,3500.0,ZZ
,,1600.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,871.0,,ZZ
,,,ZZ
,,,ZZ
,,110.0,ZZ
,,1800.0,ZZ
,535.0,,ZZ
,,2500.0,ZZ
,,2400.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,955.0,,ZZ
,,,ZZ
,,,ZZ
,,350.0,WHI
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2500.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,350.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,BLU
,,,ZZ
,,4000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,929.0,,ZZ
,1675.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,970.0,,ZZ
,,,BLK
,,,ZZ
,,,ZZ
,,,ZZ
,591.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1145.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1868.0,ZZ
,,,ZZ
,60.0,,ZZ
,,776.0,ZZ
,,,ZZ
,,,ZZ
,,1247.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,842.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3500.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,4000.0,ZZ
,3190.0,4900.0,ZZ
,,,ZZ
,,1800.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2200.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1350.0,SIL
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,480.0,,ZZ
,,,ZZ
,835.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,650.0,ZZ
,4470.0,7800.0,ZZ
,,700.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3800.0,ZZ
,,,ZZ
,,,ZZ
,563.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
